"MSBG01","MSBG03","MSBG04","MSBG05","MSBG06A","MSBG06B","MSBG06C","MSBG06D","MSBG06E","MSBG06F","MSBG06G","MSBG06H","MSBG07A","MSBG07B","MSBG09","MSBG10A","MSBG10B","MSBG10C","MSBG10D","MSBG10E","MSBG10F","MSBG10G","MSBG10H","MSBG10I","MSBG10J","MSBG10K","MSBG10L","MSBG10M","MSBG12A","MSBG12B","MSBG13A","MSBM16A","MSBM17A","MSBM18A","MSBM18B","MSBM18C","MSBM18D","MSBM18E","MSBM18F","MSBM18G","MSBM18H","MSBM18I","MSBM18J","MSBM18K","MSBM18L","MSBM18M","MSBM18N","MSBM18O","MSBM19A","MSBM19B","MSBM19C","MSBM19D","MSBM19E","MSBM19F","MSBM19G","MSBM20A","MSBM20B","MSBM20C","MSBM20D","MSBM20E","MSBM20F","MSBM20G","MSBM20H","MSBM20I","MSBM20J","MSBM20K","MSBM20L","MSBM21A","MSBM21B","MSBM21C","MSBM21D","MSBM21E","MSBM21F","MSBM21G","MSBM21H","MSBM21I","MSBM22A","MSBM22B","MSBM22C","MSBM22D","MSBM22E","MSBM22F","MSBM22G","MSBM22H","MSBM22I","MSBM23A","MSBM23B","MSBM23C","MSBM23D","MSBM23E","MSBM23F","MSBM23G","MSBM23H","Target"
2,1.22728911414742,1.88635544292629,4.11364455707371,1.11364455707371,1,1,1.11364455707371,1,1,1,1.11364455707371,3.22728911414742,3.22728911414742,4.88635544292629,2,2,2,2,1.11364455707371,1.11364455707371,2,2,1,2,2,2,2,1.11364455707371,1,1.11364455707371,1.11364455707371,2,1,1,1.11364455707371,1,1.11364455707371,1.11364455707371,1,1.11364455707371,1,1.11364455707371,1,1.11364455707371,1.11364455707371,1.11364455707371,1,1.11364455707371,1.88635544292629,2,2,2,1,1,2,1.88635544292629,2,2,3,1.88635544292629,2.88635544292629,2,1.88635544292629,2.88635544292629,2.88635544292629,1.88635544292629,2.11364455707371,2,2.77271088585258,2,2,2.88635544292629,1.88635544292629,2,2,3,2.11364455707371,2.11364455707371,2,2,2.11364455707371,1.88635544292629,2,2.88635544292629,4,3.88635544292629,4,4,4,4,4,4,"YES"
2,1.66256520804018,1.66871739597991,4.33128260402009,1.33128260402009,1,1,1.33128260402009,1,1,1,1.33128260402009,3.66256520804018,3.66256520804018,4.66871739597991,2,2,2,2,1.33128260402009,1.33128260402009,2,2,1,2,2,2,2,1.33128260402009,1,1.33128260402009,1.33128260402009,2,1,1,1.33128260402009,1,1.33128260402009,1.33128260402009,1,1.33128260402009,1,1.33128260402009,1,1.33128260402009,1.33128260402009,1.33128260402009,1,1.33128260402009,1.66871739597991,2,2,2,1,1,2,1.66871739597991,2,2,3,1.66871739597991,2.66871739597991,2,1.66871739597991,2.66871739597991,2.66871739597991,1.66871739597991,2.33128260402009,2,2.33743479195982,2,2,2.66871739597991,1.66871739597991,2,2,3,2.33128260402009,2.33128260402009,2,2,2.33128260402009,1.66871739597991,2,2.66871739597991,4,3.66871739597991,4,4,4,4,4,4,"YES"
1,1,4.7071566847153,4,1.2928433152847,1.7071566847153,1,1.2928433152847,1,1,1.7071566847153,1.7071566847153,6,3,5,2,2,2,1,1.7071566847153,2,2,2,2,2,1,1.2928433152847,2,1,1,1,2,1.2928433152847,1.5856866305694,1.7071566847153,1.2928433152847,1.2928433152847,2.2928433152847,1.5856866305694,1,1,1.2928433152847,1.2928433152847,1,2.2928433152847,2.2928433152847,1,2,1.2928433152847,1.2928433152847,1.2928433152847,1.2928433152847,1.2928433152847,1,1,4,1,1.8785299458541,4,2.7071566847153,1,1.5856866305694,3.2928433152847,4,4,1.7071566847153,3.7071566847153,2,1,3,1.2928433152847,2.5856866305694,3,1,2.7071566847153,2.2928433152847,2,1.2928433152847,1.2928433152847,1.2928433152847,1.2928433152847,1,1.2928433152847,1,1,4,4,4,4,4,4,4,4,"YES"
1.64671805570833,1,3.35328194429167,4,1.35328194429167,1,1,1.35328194429167,1,1,1,1,5.35328194429167,4.29343611141667,4.35328194429167,1.35328194429167,1.35328194429167,2,1.64671805570833,1,1.35328194429167,2,2,2,2,1.64671805570833,1.35328194429167,2,1,1,1,1.35328194429167,2,2.35328194429167,1,2,1.35328194429167,3,2.35328194429167,1,1,2,2,1,3.64671805570833,3,1,2,1.35328194429167,2,2,1.35328194429167,2,1,1,3.35328194429167,1,2.059845832875,4,2.64671805570833,2.29343611141667,3,3.35328194429167,3.35328194429167,3.35328194429167,1.64671805570833,3,2,1.64671805570833,3.64671805570833,2,2.70656388858333,3,1,1.35328194429167,1.70656388858333,2,1.35328194429167,1.35328194429167,1.35328194429167,1.35328194429167,1.64671805570833,2,1,1,4,4,3.35328194429167,4,4,4,4,4,"YES"
1,1,1.86998551245779,3.43499275622889,1.56500724377111,1,1,1.56500724377111,1.56500724377111,1,1,2,8.13001448754221,7.69502173131332,5.56500724377111,2,2,2,1,2,2,2,2,2,2,2,1.43499275622889,2,1,1,1,1,1.43499275622889,3.56500724377111,1.56500724377111,3.56500724377111,2,4,3.13001448754221,3.56500724377111,3,3.56500724377111,3.13001448754221,3.13001448754221,3.56500724377111,4,2.13001448754221,4,1.43499275622889,2,1,2,1.43499275622889,1,1,2.43499275622889,1,3.56500724377111,2.43499275622889,2.43499275622889,2.43499275622889,2,1.43499275622889,2,2.13001448754221,3.56500724377111,1.86998551245779,1.56500724377111,1.56500724377111,2.86998551245779,1,1,3.43499275622889,1,2,1,1.56500724377111,1.56500724377111,2.56500724377111,1.56500724377111,2.69502173131332,2.56500724377111,2.69502173131332,3,3,2.30497826868668,2.43499275622889,3.43499275622889,4,3.43499275622889,4,3.43499275622889,4,"YES"
1.03703589946963,1.07407179893926,1,2.96296410053037,2,1.03703589946963,1,2,2,1.03703589946963,1,2,9,9,5.92592820106074,2,2,2,1.03703589946963,2,2,2,2,2,2,2,1.03703589946963,1.96296410053037,1.03703589946963,1.03703589946963,1.03703589946963,1.03703589946963,1.03703589946963,3.96296410053037,2,4,2.03703589946963,3.96296410053037,3.92592820106074,3.96296410053037,3,3.96296410053037,3.96296410053037,3.92592820106074,3.96296410053037,3.96296410053037,2.96296410053037,4,1.03703589946963,1.96296410053037,1.03703589946963,2,1.03703589946963,1,1,2,1.03703589946963,3.96296410053037,2.03703589946963,2.03703589946963,2.03703589946963,2,1.03703589946963,2,3,3.96296410053037,1.07407179893926,2,2,2,1.03703589946963,1.03703589946963,3,1.03703589946963,2,1.07407179893926,2.07407179893926,2.03703589946963,3,1.96296410053037,3.92592820106074,3,3.92592820106074,2.96296410053037,2.96296410053037,1.11110769840889,2.03703589946963,3,4,3.03703589946963,4,3.03703589946963,4,"YES"
1.74007843225263,1,2.51984313549474,3.25992156774737,2,1,1,1,1,2,1,1,3,3,4.74007843225263,2,2,2,2,2,2,2,1.74007843225263,2,2,2,1.25992156774737,2,1,1,1,2,2,2,1.25992156774737,2,2.51984313549474,3,2,2,2.25992156774737,2,2,2.25992156774737,2,3,2,2,2,2,1.25992156774737,2,1.25992156774737,1,1,4,2.51984313549474,1,4,4,2,3.25992156774737,4,3.74007843225263,3.25992156774737,1,4,1.25992156774737,2,1.25992156774737,1.74007843225263,2,1.74007843225263,1,2.51984313549474,2,2.25992156774737,1.25992156774737,1,1.25992156774737,2.74007843225263,1.74007843225263,3,2.25992156774737,2.25992156774737,3.48015686450526,3.22023529675789,4,3.74007843225263,4,4,4,4,"YES"
1.42973104561679,1,2.71080686314963,4.42973104561679,2,1.42973104561679,1,1,1,2,1,1.42973104561679,3,3,4,2,2,2,2,1.57026895438321,2,2,1.42973104561679,2,2,2,2,1.57026895438321,1,1,1,2,2,2,2,2,3.57026895438321,3,2,2,2.57026895438321,2,2.42973104561679,2.14053790876642,1.57026895438321,2.57026895438321,1.57026895438321,2,1.57026895438321,2,1.57026895438321,1.57026895438321,1.57026895438321,1.42973104561679,1.42973104561679,3.57026895438321,3.14053790876642,1,4,4,2,4,4,3.42973104561679,4,1.42973104561679,4,2,2,2,1.42973104561679,2.42973104561679,1.42973104561679,1,3.14053790876642,2,2.57026895438321,1.57026895438321,1,1.57026895438321,2,1,2.57026895438321,3,3,2.85946209123358,2.28919313685037,4,3.42973104561679,4,4,4,4,"YES"
1,1,2,5,1,1,1,1.02360815787688,1,1,1,1,4.95278368424624,3,5.02360815787688,2,2,2,1,2,2,2,2,2,2,2,2,2,1.02360815787688,1,1,2,2,3,2,4,3.02360815787688,4,3.02360815787688,3.97639184212312,2,3.97639184212312,2,1.97639184212312,2.97639184212312,3,1.97639184212312,4,1.02360815787688,1.02360815787688,1.02360815787688,1.02360815787688,1.02360815787688,1,1,1.04721631575376,1.02360815787688,2.97639184212312,3.02360815787688,2.04721631575376,1,2.02360815787688,2.02360815787688,2.04721631575376,3,2,3.97639184212312,2,1,1.02360815787688,1,1,1.04721631575376,1,2,1,2,2,2,1.02360815787688,2,1.02360815787688,2,1.02360815787688,1.02360815787688,4,4,4,4,4,4,4,4,"YES"
1.84899391676299,1.84899391676299,2.84899391676299,3.30201216647401,1,1.84899391676299,1,1,1,1,1,1,3.30201216647401,2.15100608323701,5,2,2,2,1,2,2,2,2,2,2,2,2,2,1.84899391676299,1.84899391676299,1,1.15100608323701,2,2.15100608323701,2,3.15100608323701,2.15100608323701,3.15100608323701,2.15100608323701,3.15100608323701,2.84899391676299,3.15100608323701,2,2,3,2.15100608323701,2,3.15100608323701,1,1,1,1,1,1,1,1.84899391676299,1.84899391676299,3,3,2.84899391676299,1.84899391676299,2,2,2.84899391676299,3,2.84899391676299,2.30201216647401,2,1.84899391676299,2.69798783352599,1.84899391676299,1.84899391676299,1.84899391676299,1.84899391676299,2,1.84899391676299,2,2,2,1.84899391676299,2,1.84899391676299,2,1.84899391676299,1.84899391676299,4,4,4,4,4,4,4,4,"YES"
1,1,4.09475339902565,3.45262330048718,1,1.54737669951282,1.54737669951282,1.45262330048718,1,1,1,1.45262330048718,1.90524660097435,2,4,2,2,2,2,2,2,2,2,2,1,1,2,2,1.54737669951282,1,1,1.54737669951282,1.54737669951282,1.45262330048718,1.45262330048718,1,2.45262330048718,2.45262330048718,2,1,1,1,1.45262330048718,1,2.54737669951282,1.90524660097435,1.45262330048718,1,2,2,1.45262330048718,1.45262330048718,1.45262330048718,1,1,2.45262330048718,1.45262330048718,2,3,4,2.54737669951282,3,4,4,4,3,4,2.45262330048718,1.90524660097435,2.54737669951282,2,2.45262330048718,3,2.45262330048718,3.54737669951282,2.45262330048718,2,2,1,1,1,1.90524660097435,1.45262330048718,1.90524660097435,2,4,4,4,4,4,4,4,4,"YES"
1,1,3.87369135953486,3.12630864046514,1.87369135953486,1.87369135953486,1.87369135953486,2,1,1.87369135953486,1,2,3,2.87369135953486,4.87369135953486,2,2,2,2,2,2,1.12630864046514,2,2,1,1,2,2,1,1,1,1,1.87369135953486,2,2,1.87369135953486,2.12630864046514,3,2.87369135953486,1.87369135953486,1.87369135953486,1,1.12630864046514,1,1.12630864046514,2.12630864046514,1.12630864046514,1,2,2,2,2,2,1,1.87369135953486,3,2,2,3,3.12630864046514,2,2.12630864046514,2.25261728093028,2.25261728093028,3.12630864046514,3,2.25261728093028,3,2.12630864046514,2,2,3,3,2.12630864046514,2.12630864046514,3,1.12630864046514,2,1.87369135953486,1.87369135953486,1,2.12630864046514,2,2.12630864046514,2,4,4,4,4,4,4,4,4,"YES"
1,1,2.22381958481856,4.22381958481856,1.77618041518144,1,1,1,1,1,1,1,5,3,4.44763916963711,2,2,2,1.77618041518144,2,2,2,1.22381958481856,2,2,2,2,2,1,1,1,1.77618041518144,2,2.22381958481856,1,2,3.22381958481856,3,1.77618041518144,2.22381958481856,1.22381958481856,1,1,2,2.22381958481856,2.22381958481856,1.22381958481856,2.22381958481856,1.77618041518144,1.77618041518144,1,1.77618041518144,1.77618041518144,1.22381958481856,2,3.22381958481856,1.77618041518144,1,4,3.22381958481856,1,2.44763916963711,2.22381958481856,2.44763916963711,3.22381958481856,1.77618041518144,3.22381958481856,2,1,2,1.77618041518144,2,1,1,2.77618041518144,2,1.77618041518144,1.77618041518144,2,2,2.22381958481856,2.22381958481856,1.77618041518144,2,2,4,4,4,4,4,4,3.77618041518144,4,"YES"
1,1,2.76213522581384,4.76213522581384,1.23786477418616,1,1,1,1,1,1,1,5,3,5.52427045162767,2,2,2,1.23786477418616,2,2,2,1.76213522581384,2,2,2,2,2,1,1,1,1.23786477418616,2,2.76213522581384,1,2,3.76213522581384,3,1.23786477418616,2.76213522581384,1.76213522581384,1,1,2,2.76213522581384,2.76213522581384,1.76213522581384,2.76213522581384,1.23786477418616,1.23786477418616,1,1.23786477418616,1.23786477418616,1.76213522581384,2,3.76213522581384,1.23786477418616,1,4,3.76213522581384,1,3.52427045162767,2.76213522581384,3.52427045162767,3.76213522581384,1.23786477418616,3.76213522581384,2,1,2,1.23786477418616,2,1,1,2.23786477418616,2,1.23786477418616,1.23786477418616,2,2,2.76213522581384,2.76213522581384,1.23786477418616,2,2,4,4,4,4,4,4,3.23786477418616,4,"YES"
2,1,4.60111145116389,5,1,1.19944427441806,1,1,1,1,1,1,7.80055572558194,7.80055572558194,5.80055572558194,2,1.19944427441806,1.19944427441806,1.19944427441806,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1.80055572558194,1,1,1.80055572558194,1,1,1,1,2.60111145116389,1,1,1,1,1,1,1,1,1.19944427441806,2,1.19944427441806,2.19944427441806,3,2,2.19944427441806,1.19944427441806,1.19944427441806,1.19944427441806,2,3,3,1.80055572558194,1,2,1,1,3,1,1.19944427441806,1,1.19944427441806,1,1.80055572558194,1,1.80055572558194,1.80055572558194,1,1.80055572558194,1.80055572558194,1.59833282325417,3.19944427441806,4,3.19944427441806,4,4,3.19944427441806,4,"YES"
1.34826098196208,1,5,5,1,1,1,1,1,1,1,1,7.34826098196208,7.34826098196208,5.34826098196208,2,1.65173901803792,1.65173901803792,1.65173901803792,1.34826098196208,2,2,1.65173901803792,2,2,2,2,2,1,1,1,1.34826098196208,1.34826098196208,1.65173901803792,1.65173901803792,1,1.65173901803792,2,1,1,1.34826098196208,1,1,1,1,1.69652196392417,1,1.65173901803792,1,1,1,1,1,1,1,2,1,2.65173901803792,3,2,2.65173901803792,1.65173901803792,1.65173901803792,1.65173901803792,2,3,3,1.34826098196208,1,3.30347803607583,1,1,3.65173901803792,1,1,1,1,1,1.34826098196208,1,2,2,1.65173901803792,1.34826098196208,2.65173901803792,2.95521705411375,3.65173901803792,4,3.65173901803792,4,4,3.65173901803792,4,"YES"
2,2,3.29737433791161,3.29737433791161,1.8513128310442,1.8513128310442,1,1,1,1,1.8513128310442,2,8.70262566208839,8.70262566208839,4,1.1486871689558,2,2,2,2,2,2,2,2,2,2,1.8513128310442,1.8513128310442,2.70262566208839,1.8513128310442,1,2,1,2,2,1.8513128310442,2.8513128310442,2,3,2,2.70262566208839,1.8513128310442,2,2,2,1.8513128310442,1.8513128310442,2,1,1.8513128310442,1.1486871689558,1,1,1,1,1.1486871689558,2,2.8513128310442,3,2,2.1486871689558,2,2,1.1486871689558,2,2,2,2,2,3.1486871689558,1,2,3,1.8513128310442,3,1.8513128310442,2,1,2,2,1.8513128310442,2,1.1486871689558,2,3.70262566208839,3.8513128310442,4,3.8513128310442,3,4,3.8513128310442,4,4,"YES"
1.81607480742969,2.36785038514063,2.81607480742969,3,2,1.81607480742969,1,1,1,1.18392519257031,1.81607480742969,1.81607480742969,9,9,4,1.18392519257031,2,2,1.81607480742969,2,2,2,2,2,2,2,2,2,2.81607480742969,2,1,1.81607480742969,1,2.18392519257031,1.81607480742969,2,2.81607480742969,2,2.81607480742969,2.18392519257031,3,2,2,2,2,2,2.18392519257031,2,1,2,1,1,1,1,1,1.36785038514063,2,2.81607480742969,3,2.18392519257031,2.18392519257031,2,2,1.36785038514063,2.18392519257031,2,2,1.81607480742969,1.81607480742969,3,1.18392519257031,2,3,2,3,1.81607480742969,2,1.18392519257031,2,2,2,2.18392519257031,1.18392519257031,2.18392519257031,3.81607480742969,3.81607480742969,3.81607480742969,3.63214961485937,3.18392519257031,3.81607480742969,3.81607480742969,4,4,"YES"
1.05725291324779,1,3.94274708675221,2.17175873974338,1,2,1,1,1,1,1,1,5.11450582649559,6.05725291324779,5.94274708675221,2,2,2,2,2,2,2,1.94274708675221,2,2,2,1.05725291324779,2,1,1,1,2,2,1,1,1,1,1,2.88549417350441,1.94274708675221,1,1,1,1,1.94274708675221,1,1,1,1,1,1,1,1,1,1.05725291324779,2,1.05725291324779,3.94274708675221,3,2,3.94274708675221,2,1.05725291324779,1.05725291324779,2,3.94274708675221,3,1,1,2,1,1,3.94274708675221,1,2.94274708675221,1.94274708675221,1.05725291324779,1,1,1,1,1,1,1,1.94274708675221,4,4,4,4,4,4,4,4,"YES"
1.005512092961,1,3.994487907039,2.005512092961,1,1.994487907039,1,1,1,1,1,1,5,6,5.994487907039,2,2,2,1.994487907039,2,2,2,2,2,2,2,1.005512092961,2,1,1,1,2,2,1,1,1,1,1,2.988975814078,1.994487907039,1,1,1,1,1.994487907039,1,1,1,1,1,1,1,1,1,1,2,1,3.988975814078,2.994487907039,2,3.994487907039,1.994487907039,1,1,1.994487907039,4,2.988975814078,1,1,2.011024185922,1,1,4,1,2.988975814078,1.994487907039,1,1,1,1,1,1,1,1,1.994487907039,4,4,3.994487907039,3.994487907039,4,4,4,4,"YES"
1.03752292366698,1,3,5,1.96247707633302,2,1,1.96247707633302,1,1,1,1.96247707633302,7,6.03752292366698,4.03752292366698,2,2,2,2,2,2,2,1.96247707633302,2,2,2,2,1.03752292366698,1,1,1,1.03752292366698,2,1,1,1.96247707633302,1,1.96247707633302,1,1,1,1.96247707633302,1,1,1,1.96247707633302,1,1.96247707633302,1,1.96247707633302,1,1,1,1,1.03752292366698,2,2,2.03752292366698,3.96247707633302,2.96247707633302,3,2.96247707633302,2.96247707633302,2.96247707633302,2.96247707633302,3,3,1,1,1.03752292366698,1,1,3,1,2,1,1.03752292366698,1,1,1,1.96247707633302,1,1.96247707633302,1,1,4,4,3.03752292366698,4,4,4,3.03752292366698,4,"YES"
2,1,4.35158572625369,5,1,1.32420713687316,1,1,1,1,1,1,6.32420713687316,6.32420713687316,5.67579286312684,2,2,2,1.32420713687316,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1.67579286312684,1,1,1,1.67579286312684,1,1,1,1,1.32420713687316,2,1.32420713687316,3.67579286312684,2.32420713687316,2,3,2,1.32420713687316,1.32420713687316,2,3.67579286312684,2.32420713687316,1,1,3.35158572625369,1,1,3.67579286312684,1,2,1,1.32420713687316,1,1,1,1,1,1,1,1.67579286312684,4,4,4,4,4,4,4,4,"YES"
1.9255966336932,2.9255966336932,1,2.9255966336932,1.9255966336932,2,1,1.0744033663068,1.0744033663068,1,1.9255966336932,1.9255966336932,2.0744033663068,2,4.0744033663068,2,2,2,1.0744033663068,2,1.0744033663068,2,1.9255966336932,2,2,2,2,2,1.9255966336932,1.0744033663068,1,1.0744033663068,2,3.0744033663068,2.14880673261359,3.9255966336932,3.0744033663068,3.0744033663068,3.9255966336932,3.0744033663068,3.0744033663068,3.0744033663068,3,3.0744033663068,4,4,2.14880673261359,4,1.9255966336932,1,2,1,2,2,1.9255966336932,2.14880673261359,2.0744033663068,1.9255966336932,4,3.0744033663068,1.9255966336932,2.14880673261359,3.0744033663068,3.0744033663068,2.14880673261359,2,4,2,1.0744033663068,2.0744033663068,3.9255966336932,2.0744033663068,1.0744033663068,1.14880673261359,3.0744033663068,1.0744033663068,2,1,1,2.9255966336932,2,1.9255966336932,2,2.9255966336932,2,3.85119326738641,4,3.85119326738641,3.9255966336932,3.9255966336932,3.9255966336932,4,3.9255966336932,"YES"
1,1.24562321393751,1.75437678606249,3.50875357212499,1,2,1,1.24562321393751,2,1,1,1,1.49124642787501,1.24562321393751,5.75437678606249,2,2,2,2,2,2,2,1.75437678606249,2,2,2,1.24562321393751,2,1,1.24562321393751,1,1.24562321393751,2,2.49124642787501,2.49124642787501,3.75437678606249,4,4,3.75437678606249,4,3.24562321393751,4,2.24562321393751,4,4,4,4,4,1.75437678606249,1,2,1.75437678606249,2,1.24562321393751,1,4,2.24562321393751,1,4,4,1,4,4,4,4,1.24562321393751,4,3.50875357212499,2,1.49124642787501,1.49124642787501,2.24562321393751,1.24562321393751,2.24562321393751,2.49124642787501,2,2,1.75437678606249,1,2,1.24562321393751,1.75437678606249,2.75437678606249,2,2.75437678606249,3.50875357212499,3.24562321393751,3.50875357212499,3.75437678606249,3.75437678606249,3.75437678606249,4,3.75437678606249,"YES"
1,2.8426945079118,3,3.9213472539559,1,2,1,1,1.0786527460441,1,1,1.9213472539559,3,3,4,2,2,2,2,2,1.0786527460441,1.9213472539559,2,2,1.9213472539559,1.0786527460441,2,2,1.9213472539559,1.9213472539559,1,1.9213472539559,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1.0786527460441,2,1.9213472539559,2,1.0786527460441,1.0786527460441,3.8426945079118,1.0786527460441,1.9213472539559,3.0786527460441,3.0786527460441,3,3,3,3.9213472539559,4,1.9213472539559,2.9213472539559,2,1.9213472539559,2.0786527460441,1,1,3,1,2,1.9213472539559,2.0786527460441,2,2.0786527460441,2,2.1573054920882,2,2,2.1573054920882,2.1573054920882,2.9213472539559,2.9213472539559,2.9213472539559,3.8426945079118,3.9213472539559,3.8426945079118,3.8426945079118,3.9213472539559,"YES"
1.74074592022225,1,2.25925407977775,3.74074592022225,1.74074592022225,2,1,1.74074592022225,1.25925407977775,1,1,1.74074592022225,3,3,4,2,2,2,2,1.25925407977775,1.25925407977775,1.74074592022225,2,2,1.74074592022225,2,2,2,1,1,1,1.74074592022225,2,1.74074592022225,1,1.74074592022225,2.48149184044451,2.74074592022225,1.74074592022225,1,1.74074592022225,1,1.74074592022225,1.74074592022225,2.48149184044451,1,1,1.74074592022225,2,2,2,1.74074592022225,2,2,2,1.25925407977775,2.74074592022225,1.74074592022225,3.25925407977775,4,2.25925407977775,3,3,3,4,1.74074592022225,2.74074592022225,1.25925407977775,1.74074592022225,3,1.74074592022225,1,3,1.74074592022225,2,1,2.25925407977775,2,2.25925407977775,1.25925407977775,3.25925407977775,2,2.74074592022225,4,4,3.48149184044451,3.48149184044451,2.74074592022225,2.74074592022225,3.74074592022225,3.48149184044451,3.48149184044451,3,"YES"
1,1,3.88664395641536,3.11335604358464,2,1.88664395641536,1,1.88664395641536,1,1,1,1.11335604358464,6,3.34006813075393,4,2,2,2,2,2,1.11335604358464,2,1.88664395641536,2,1,2,1.11335604358464,2,1,1,1,2,1.88664395641536,1,1,1.11335604358464,1.11335604358464,1.11335604358464,1,1,1,1,1.88664395641536,1,1.11335604358464,2,1.88664395641536,1,2,1.88664395641536,1.11335604358464,1.11335604358464,1.11335604358464,1.88664395641536,1,1.88664395641536,1,2.88664395641536,3,3.88664395641536,2,3,2,4,3.11335604358464,2,3.11335604358464,1,1,2.77328791283071,1,1,3,1,1,1.11335604358464,2,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,"YES"
1,1,3.95894573256373,3.04105426743627,2,1.95894573256373,1,1.95894573256373,1,1,1,1.04105426743627,6,3.1231628023088,4,2,2,2,2,2,1.04105426743627,2,1.95894573256373,2,1,2,1.04105426743627,2,1,1,1,2,1.95894573256373,1,1,1.04105426743627,1.04105426743627,1.04105426743627,1,1,1,1,1.95894573256373,1,1.04105426743627,2,1.95894573256373,1,2,1.95894573256373,1.04105426743627,1.04105426743627,1.04105426743627,1.95894573256373,1,1.95894573256373,1,2.95894573256373,3,3.95894573256373,2,3,2,4,3.04105426743627,2,3.04105426743627,1,1,2.91789146512747,1,1,3,1,1,1.04105426743627,2,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,"YES"
1,1,4.04961581039242,5,1,2,1,1,1,1,1,1.04961581039242,2.04961581039242,5.85115256882273,5.04961581039242,2,2,2,2,2,2,1,2,2,2,1.95038418960758,2,1.95038418960758,1,1,1,1.04961581039242,1.95038418960758,1,1.95038418960758,1,1,1,1.95038418960758,1,1,1,1,1,1,1,1,1,1.95038418960758,1.95038418960758,1,1,1.04961581039242,2,2,2.09923162078485,3.04961581039242,1.95038418960758,3.04961581039242,3,2.09923162078485,3.04961581039242,3.04961581039242,4,4,2.04961581039242,4,3,1.09923162078485,1,1.95038418960758,1.09923162078485,2,1,1.14884743117727,2.09923162078485,1,1,1,1,1.95038418960758,1.95038418960758,1,1,1,4,4,4,4,4,4,4,4,"YES"
1,1,5,3.103087275289,1.9484563623555,1.0515436376445,1,1,1.9484563623555,1,1,1.0515436376445,5.8453690870665,4.896912724711,5.0515436376445,2,2,2,2,2,2,1.9484563623555,2,2,2,1.9484563623555,2,1,1,1,1,2,1.9484563623555,1,1,1,2.896912724711,1.9484563623555,2.896912724711,1,1,1,1,1,1,1,1,1,1.9484563623555,1.9484563623555,1.9484563623555,1.9484563623555,2,2,2,3.0515436376445,3.0515436376445,1,4,3.9484563623555,3.0515436376445,4,4,4,4,1.103087275289,4,3.9484563623555,1.103087275289,1,1,1.103087275289,1.0515436376445,1,4,4,1.9484563623555,1,1.9484563623555,1.9484563623555,1,1.9484563623555,1.9484563623555,1.9484563623555,1,4,4,4,4,4,4,4,4,"YES"
1.53236617078073,3.46763382921927,1.46763382921927,2.46763382921927,2,1.53236617078073,1,1.53236617078073,1.53236617078073,2,1,1.53236617078073,9,9,4,2,2,2,1.53236617078073,2,2,2,2,2,2,2,2,1.46763382921927,2,2,1.53236617078073,1.53236617078073,1.53236617078073,3,1.53236617078073,3.06473234156147,2.53236617078073,2.53236617078073,2,3,3,2.53236617078073,2.53236617078073,2,2.53236617078073,2.53236617078073,2.46763382921927,3.06473234156147,1.53236617078073,1.46763382921927,1.53236617078073,1.53236617078073,1.53236617078073,1,1,2.46763382921927,2,2.53236617078073,3,3,3,2,2,2.46763382921927,3,2.53236617078073,2.53236617078073,1.53236617078073,1.53236617078073,2.46763382921927,2,2,3,2,2.46763382921927,2.06473234156147,3.06473234156147,2.53236617078073,2.53236617078073,1.46763382921927,2,3,2,2.46763382921927,2.46763382921927,3.53236617078073,3,2.53236617078073,4,3.53236617078073,3.53236617078073,4,4,"YES"
1.67465449450538,2.65069101098925,2.67465449450538,3,2,1.67465449450538,1,1,1,1.32534550549462,1.67465449450538,1.67465449450538,9,9,4,1.32534550549462,2,2,1.67465449450538,2,2,2,2,2,2,2,2,2,2.67465449450538,2,1,1.67465449450538,1,2.32534550549462,1.67465449450538,2,2.67465449450538,2,2.67465449450538,2.32534550549462,3,2,2,2,2,2,2.32534550549462,2,1,2,1,1,1,1,1,1.65069101098925,2,2.67465449450538,3,2.32534550549462,2.32534550549462,2,2,1.65069101098925,2.32534550549462,2,2,1.67465449450538,1.67465449450538,3,1.32534550549462,2,3,2,3,1.67465449450538,2,1.32534550549462,2,2,2,2.32534550549462,1.32534550549462,2.32534550549462,3.67465449450538,3.67465449450538,3.67465449450538,3.34930898901075,3.32534550549462,3.67465449450538,3.67465449450538,4,4,"YES"
