"MSBG01","MSBG03","MSBG04","MSBG05","MSBG06A","MSBG06B","MSBG06C","MSBG06D","MSBG06E","MSBG06F","MSBG06G","MSBG06H","MSBG07A","MSBG07B","MSBG09","MSBG10A","MSBG10B","MSBG10C","MSBG10D","MSBG10E","MSBG10F","MSBG10G","MSBG10H","MSBG10I","MSBG10J","MSBG10K","MSBG10L","MSBG10M","MSBG12A","MSBG12B","MSBG13A","MSBM16A","MSBM17A","MSBM18A","MSBM18B","MSBM18C","MSBM18D","MSBM18E","MSBM18F","MSBM18G","MSBM18H","MSBM18I","MSBM18J","MSBM18K","MSBM18L","MSBM18M","MSBM18N","MSBM18O","MSBM19A","MSBM19B","MSBM19C","MSBM19D","MSBM19E","MSBM19F","MSBM19G","MSBM20A","MSBM20B","MSBM20C","MSBM20D","MSBM20E","MSBM20F","MSBM20G","MSBM20H","MSBM20I","MSBM20J","MSBM20K","MSBM20L","MSBM21A","MSBM21B","MSBM21C","MSBM21D","MSBM21E","MSBM21F","MSBM21G","MSBM21H","MSBM21I","MSBM22A","MSBM22B","MSBM22C","MSBM22D","MSBM22E","MSBM22F","MSBM22G","MSBM22H","MSBM22I","MSBM23A","MSBM23B","MSBM23C","MSBM23D","MSBM23E","MSBM23F","MSBM23G","MSBM23H","Target"
1,1,2.99384978786111,4,1,1.99384978786111,1,2,1.00615021213889,1,1,2,3,3,4,1.00615021213889,2,2,2,2,1.99384978786111,2,1,1.00615021213889,2,1.99384978786111,2,2,1.00615021213889,1.00615021213889,1,1.99384978786111,1.99384978786111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.99384978786111,1,1,1.99384978786111,1.99384978786111,1.99384978786111,1,1,1,2.01230042427778,1.99384978786111,2,3,1.99384978786111,1,1,1.00615021213889,4,2.99384978786111,1.99384978786111,1,3,1,1.00615021213889,4,1,1,1,2,2,3,1,1,2.00615021213889,1.00615021213889,1.99384978786111,2,4,3,3.00615021213889,3.99384978786111,4,4,4,3.00615021213889,"YES"
1,1,2,3.57660300191492,1,2,1,1,1,1,1.28830150095746,1.28830150095746,3,3,5.28830150095746,2,2,2,2,2,2,2,1.28830150095746,1.71169849904254,1.71169849904254,2,1.28830150095746,2,1,1,1,1.28830150095746,1.71169849904254,3,2,4,4,4,4,3,2.71169849904254,4,2.57660300191492,2,4,2.71169849904254,2.28830150095746,4,1.28830150095746,1.28830150095746,1,2,2,1,1,4,1,1,4,4,1,4,4,4,4,1.57660300191492,4,1.28830150095746,1,1.28830150095746,1,1.71169849904254,3,1.71169849904254,3,1.28830150095746,1.71169849904254,1.28830150095746,2,1.28830150095746,2,1.28830150095746,2.28830150095746,1.28830150095746,1.28830150095746,1.86490450287238,4,4,4,4,4,4,4,"YES"
1.7216650696937,1,1.2783349303063,3.7216650696937,1,1.2783349303063,1,1,1,1,1,1,3,3,5.7216650696937,2,2,1.2783349303063,1.2783349303063,2,2,2,1.7216650696937,2,2,2,1.7216650696937,2,1,1,1,1,2,3.7216650696937,2,4,4,4,3.2783349303063,3.7216650696937,3,4,2,1.2783349303063,4,3.7216650696937,2,4,1.7216650696937,1.7216650696937,1.7216650696937,2,2,1.7216650696937,1.7216650696937,3.2783349303063,1.7216650696937,1.7216650696937,4,4,1,3.2783349303063,3.2783349303063,3.2783349303063,4,1.7216650696937,4,1.7216650696937,1.7216650696937,1,1,1.2783349303063,2.2783349303063,1.2783349303063,3.7216650696937,2.4433301393874,1.2783349303063,1,1.2783349303063,1,2,1,2,1.7216650696937,2.4433301393874,2.4433301393874,4,4,4,4,4,4,4,"YES"
1.44662582199089,2.55337417800911,3,2,1.44662582199089,1.44662582199089,1.44662582199089,1.44662582199089,2,1,1.44662582199089,2,3.66012253402732,1.44662582199089,5,2,2,2,2,2,2,1.44662582199089,1.55337417800911,2,2,2,2,2,2,2,1.55337417800911,1.44662582199089,2,1,1.55337417800911,2.10674835601822,1.55337417800911,1,2,2.10674835601822,2.10674835601822,1.55337417800911,1.44662582199089,1,2,1,1,1.55337417800911,1,1,1,1,1.55337417800911,1.55337417800911,1.55337417800911,2,2.55337417800911,2.44662582199089,3,2,3.55337417800911,2.55337417800911,2.55337417800911,3.55337417800911,3.10674835601822,3,2.55337417800911,2.55337417800911,2.55337417800911,3,2.55337417800911,3,3,2.55337417800911,2.55337417800911,2.55337417800911,1.44662582199089,1.44662582199089,1.44662582199089,1,1,1,1,1.55337417800911,1,4,4,4,4,4,4,4,4,"YES"
1,2.85281461267732,2.85281461267732,2.44155616196804,1,1,1,1,2,1,1,2,5,1.29437077464536,4.85281461267732,2,2,2,2,2,2,1,2,2,1.85281461267732,2,2,2,1.85281461267732,1.85281461267732,1.85281461267732,1.14718538732268,2,1,1.85281461267732,2.70562922535464,2,1.14718538732268,2,2.70562922535464,2.70562922535464,1.85281461267732,1,1,1.85281461267732,1.29437077464536,1.14718538732268,2,1.14718538732268,1.14718538732268,1.14718538732268,1.14718538732268,2,1.85281461267732,1.85281461267732,2,2.70562922535464,2,3,2.14718538732268,3.85281461267732,3,2.85281461267732,3.70562922535464,3.85281461267732,3,3,2.85281461267732,2.85281461267732,2.85281461267732,3,2.85281461267732,2.85281461267732,2.85281461267732,2.85281461267732,2.85281461267732,1,1,1,1,1,1,1,1.85281461267732,1,4,4,4,4,4,4,4,4,"YES"
1.193234520033,3,1,4,1,2,1.806765479967,1.806765479967,1.806765479967,1.806765479967,1,2,1,1.386469040066,4.193234520033,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1.193234520033,1.193234520033,1.193234520033,1,1,1,1,1,1,1,1,1,2,2,1.806765479967,1,1.806765479967,1.806765479967,1.806765479967,2,2,1.806765479967,3,2.193234520033,2.386469040066,3,2.193234520033,2.193234520033,3,3,4,2,1.806765479967,3,1.193234520033,1,2.193234520033,1,2.193234520033,2.193234520033,2,1.193234520033,1.806765479967,1.806765479967,1.806765479967,2,2,1.806765479967,1.806765479967,3.806765479967,4,4,4,4,4,4,4,"YES"
1.87090767687187,3,1,3.12909232312813,1,2,1.12909232312813,2,1.12909232312813,1.12909232312813,1.87090767687187,2,1,1,4.87090767687187,2,2,2,1.87090767687187,1.12909232312813,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1.87090767687187,1,1,1,1,1.87090767687187,1,1.87090767687187,1,1.87090767687187,1,1,1,1.12909232312813,1.12909232312813,1.12909232312813,1.87090767687187,2,1.12909232312813,1.12909232312813,2,1.12909232312813,2,3,2.87090767687187,2,3,2,2,2.12909232312813,2.12909232312813,3.12909232312813,1.12909232312813,1.12909232312813,3.87090767687187,1,1,2.87090767687187,1,1.12909232312813,1.12909232312813,2,1.87090767687187,2,1.12909232312813,1.12909232312813,1.12909232312813,2,1.12909232312813,2,4,4,4,4,4,4,4,4,"YES"
1,1,3,4.27813783474267,1,1,1,1.36093108262867,1,1,1,1,5,2.63906891737133,4.36093108262867,1.36093108262867,2,2,1.63906891737133,2,1.36093108262867,2,2,2,2,2,2,2,1,1,1,1,2,2.72186216525733,1.63906891737133,1.63906891737133,2.72186216525733,2.36093108262867,2,2,2.36093108262867,2,2,1.63906891737133,1.63906891737133,2,2,1.36093108262867,1,1.36093108262867,1,1.63906891737133,1.63906891737133,1,1,1.63906891737133,1.63906891737133,1.63906891737133,3.36093108262867,2.72186216525733,2.27813783474267,2,2,2,2,3,3,2,2,3,2,1.63906891737133,3,1.63906891737133,2,1.63906891737133,2.36093108262867,2.27813783474267,2.72186216525733,3,2,3,1.63906891737133,2.72186216525733,2.72186216525733,4,3.36093108262867,3.36093108262867,4,4,4,4,4,"YES"
1,1,2.29477164335549,3.70522835664451,1.70522835664451,1,1,1.29477164335549,1,1,1,1,5,2.70522835664451,4.29477164335549,2,2,2,1.70522835664451,2,2,2,1.29477164335549,2,2,2,2,2,1,1,1,1.70522835664451,2,2.58954328671098,1,1.70522835664451,3.29477164335549,3,2,2,1.58954328671098,1.29477164335549,1.29477164335549,1.70522835664451,1.70522835664451,2,1.29477164335549,2,1.70522835664451,2,1,1.70522835664451,1.70522835664451,1,1.70522835664451,2.41045671328902,1.70522835664451,1,4,3.29477164335549,1,2,2,2,2.70522835664451,2.29477164335549,3,2,1.29477164335549,2.29477164335549,2,1.70522835664451,1.58954328671098,1,2.70522835664451,1.70522835664451,2.29477164335549,1.70522835664451,2.58954328671098,2.29477164335549,2,2.29477164335549,1.70522835664451,2.58954328671098,2.58954328671098,4,4,4,4,4,4,4,4,"YES"
1,1,5,4.0962897753343,1,1.9037102246657,1,1,1,1.9037102246657,1,1.0962897753343,5.7111306739971,6.0962897753343,4.1925795506686,2,2,2,2,2,2,2,1.9037102246657,2,2,2,2,1.0962897753343,1,1,1,1,2,1.9037102246657,1,1.9037102246657,2,2.0962897753343,2.1925795506686,1.0962897753343,2,2,2,1.9037102246657,2.1925795506686,2.1925795506686,1.9037102246657,2,1.9037102246657,2,2,2,2,1,1,1.9037102246657,1,2.8074204493314,3.0962897753343,2.1925795506686,2.9037102246657,2.9037102246657,1.9037102246657,2.9037102246657,2.9037102246657,3,3,1,1,4,1,1,4,1,1,1.0962897753343,1.9037102246657,1,1,1,1,1,1,1,1.0962897753343,4,4,3.0962897753343,4,4,4,3.0962897753343,4,"YES"
1,1,3.5630454570055,4.52101515233517,1,1,1,1,1,1,1,1.52101515233517,3.95796969532967,6.52101515233517,5.52101515233517,2,2,2,2,2,2,2,1,1.52101515233517,1.52101515233517,2,2,2,1,1,1,1,2,1,1,1.47898484766483,2,3,3.04203030467033,2,2,1.52101515233517,2,1,3.04203030467033,3.52101515233517,1,2,1.47898484766483,1.52101515233517,2,2,2,1.47898484766483,1.47898484766483,1.47898484766483,1,1,4,3.04203030467033,2,2.47898484766483,1.47898484766483,2,2.47898484766483,2.52101515233517,3,1,1,3.52101515233517,1,1,3.52101515233517,1,1.47898484766483,1.52101515233517,1.47898484766483,1,1,1,1.47898484766483,1.47898484766483,1.47898484766483,1.47898484766483,2.47898484766483,4,4,3.52101515233517,4,4,4,4,4,"YES"
1,1,2.92773455707356,5,1.53613272146322,2,1,1.53613272146322,1,1,1,1,5.46386727853678,5.53613272146322,4,2,2,2,2,2,2,1.53613272146322,1.46386727853678,2,2,2,2,2,1,1,1,2,2,1.46386727853678,1.46386727853678,1.46386727853678,2,2.53613272146322,2.07226544292644,2,1.46386727853678,1.46386727853678,1.46386727853678,1,1,1.46386727853678,1,1.46386727853678,1.46386727853678,2,2,1,2,1.53613272146322,1,3,2,1.53613272146322,3.53613272146322,3,1.53613272146322,3,3,3.46386727853678,3.53613272146322,2,4,2.53613272146322,2,2,1.53613272146322,2.46386727853678,2.46386727853678,2,2,2.46386727853678,2.53613272146322,1.46386727853678,2,2,1.53613272146322,1.53613272146322,2,2,2.53613272146322,4,4,4,4,4,4,4,4,"YES"
1,1,1.48447708645836,4.48447708645836,1.48447708645836,1.48447708645836,1,1.48447708645836,1,1,1,1,5,5.48447708645836,4,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,1,1.51552291354164,2,3,2.48447708645836,2,1,1.51552291354164,1,1,1.51552291354164,1,1,2.03104582708329,1.51552291354164,2,2,1.51552291354164,2,2,1.51552291354164,3,2,1.48447708645836,4,3.51552291354164,1.48447708645836,3.51552291354164,3,3.51552291354164,4,1.48447708645836,4,3,2,1.48447708645836,1.48447708645836,2.51552291354164,1.48447708645836,1.48447708645836,3.03104582708329,3.03104582708329,3,1.51552291354164,2.51552291354164,2,2,2,2,2,2.48447708645836,4,4,4,4,4,4,4,4,"YES"
1,3,1,3.71352761588059,1,2,1,1,1,2,1,1.28647238411941,1,1.57294476823881,4.28647238411941,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2.71352761588059,2,3,1.71352761588059,2.71352761588059,2.42705523176119,2,2,2,2,2,2,2.71352761588059,1,1,1,2,1.28647238411941,1,1.71352761588059,3.71352761588059,1,2,3,3.71352761588059,1.57294476823881,3.42705523176119,3.42705523176119,3.42705523176119,3.71352761588059,2,3.71352761588059,2,2,3,3.71352761588059,2.28647238411941,2,1.28647238411941,3,2.28647238411941,2.71352761588059,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,"YES"
1.52185556245968,3,1.52185556245968,4,1,2,1,1,1,2,1,1,1.52185556245968,2.04371112491935,3.47814443754032,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2.52185556245968,2,3,2.52185556245968,3,2.52185556245968,2.47814443754032,1.95628887508065,2,2,2.52185556245968,2.52185556245968,2,2.52185556245968,2.47814443754032,1.52185556245968,1.52185556245968,1.52185556245968,2,1.52185556245968,1.52185556245968,2,3.47814443754032,1.52185556245968,1.47814443754032,3.52185556245968,3.47814443754032,2.04371112491935,3.47814443754032,3.47814443754032,3.47814443754032,3.47814443754032,1.47814443754032,4,2,2,3,2.43443331262097,1.47814443754032,2.52185556245968,1,3,1.47814443754032,3,2,2,2,2.52185556245968,2,2,2,2,4,4,4,4,4,4,4,4,"YES"
1,3,1,2.36898271902464,1,2,1.63101728097536,1.63101728097536,2,1.63101728097536,1.63101728097536,1.63101728097536,1,1,4,1.63101728097536,1.63101728097536,1.63101728097536,1.63101728097536,2,2,2,1.36898271902464,1,1.36898271902464,2,2,2,1.63101728097536,1.63101728097536,1,1.63101728097536,2,1,1,1,2.36898271902464,1.63101728097536,1,1,1,1,1.63101728097536,1,1,1,1.63101728097536,1,1,1.36898271902464,1,1,1,1.63101728097536,2,2,1,2.36898271902464,2.73796543804929,2.36898271902464,3.36898271902464,3,1.36898271902464,1.63101728097536,2.36898271902464,3,3.36898271902464,2.36898271902464,1.36898271902464,2.63101728097536,1.63101728097536,1,2.63101728097536,2,2.63101728097536,1.73796543804929,2.10694815707393,1.63101728097536,1.63101728097536,1.73796543804929,1,1.36898271902464,1,1.63101728097536,1.63101728097536,4,4,4,4,4,4,4,4,"YES"
1,3,1,2.99190599331632,1,2,1.00809400668368,1.00809400668368,2,1.00809400668368,1.00809400668368,1.00809400668368,1,1,4,1.00809400668368,1.00809400668368,1.00809400668368,1.00809400668368,2,2,2,1.99190599331632,1,1.99190599331632,2,2,2,1.00809400668368,1.00809400668368,1,1.00809400668368,2,1,1,1,2.99190599331632,1.00809400668368,1,1,1,1,1.00809400668368,1,1,1,1.00809400668368,1,1,1.99190599331632,1,1,1,1.00809400668368,2,2,1,2.99190599331632,3.98381198663265,2.99190599331632,3.99190599331632,3,1.99190599331632,1.00809400668368,2.99190599331632,3,3.99190599331632,2.99190599331632,1.99190599331632,2.00809400668368,1.00809400668368,1,2.00809400668368,2,2.00809400668368,2.98381198663265,3.97571797994897,1.00809400668368,1.00809400668368,2.98381198663265,1,1.99190599331632,1,1.00809400668368,1.00809400668368,4,4,4,4,4,4,4,4,"YES"
2,1,3.24142165272497,4.24142165272497,1,1,1,1,1,1,1,1.24142165272497,6,5,4.24142165272497,1.24142165272497,2,2,2,2,1.75857834727503,2,2,2,1.24142165272497,2,2,2,1.24142165272497,1,1,1.24142165272497,2,1,1,1,1.24142165272497,1.24142165272497,1.48284330544993,1,1.24142165272497,1,1,1,1,1,1,1,1.75857834727503,1.24142165272497,1,1.24142165272497,1.24142165272497,1,1,2,2,1.75857834727503,3.24142165272497,3.24142165272497,3.24142165272497,3,2.24142165272497,2,2.24142165272497,3.24142165272497,3,1.75857834727503,1,3.24142165272497,1.75857834727503,1,3,1.75857834727503,2,1.75857834727503,2,2.24142165272497,2.24142165272497,1,1,2.24142165272497,1.75857834727503,1.75857834727503,2.24142165272497,4,4,4,4,4,4,4,4,"YES"
1.62826785049401,1,3.62826785049401,4.62826785049401,1,1,1,1,1,1,1,1.62826785049401,6.37173214950599,5.37173214950599,5,2,2,2,2,1.62826785049401,1.37173214950599,2,2,2,2,2,2,2,1.62826785049401,1,1,2,2,1,1,1,1.62826785049401,2,2.62826785049401,1.37173214950599,2,1,1.37173214950599,1,1,1.37173214950599,1,1,1.37173214950599,2,1.37173214950599,2,2,1.37173214950599,1.37173214950599,2.37173214950599,2,1.37173214950599,3.62826785049401,3.25653570098802,4,2.62826785049401,2.62826785049401,1.62826785049401,2.25653570098802,4,3,1,1,4,1,1,3.37173214950599,1,1.62826785049401,1,1.62826785049401,2.25653570098802,2.25653570098802,1,1,2.62826785049401,1.37173214950599,1.37173214950599,2.62826785049401,3.62826785049401,3.62826785049401,4,4,4,4,4,4,"YES"
1.85797843826003,1,2.85797843826003,2,1,1.14202156173997,1,1,1.14202156173997,1,1,1,5.85797843826003,5.85797843826003,5,2,2,2,2,2,2,2,1.14202156173997,1.85797843826003,2,2,2,2,1,1,1,1.85797843826003,2,1,1.14202156173997,1.14202156173997,1.14202156173997,2,1,1,2,1,1,1,1.14202156173997,1.14202156173997,1,1,1,1.14202156173997,1,1,2,2,1.14202156173997,1.14202156173997,1.14202156173997,3,2.14202156173997,2,3,1.85797843826003,1,1.85797843826003,2,3.14202156173997,1.85797843826003,2,1,3.14202156173997,1,1,3,1,1.14202156173997,1.14202156173997,1,1,1,1,1,1,1,1.14202156173997,1,4,4,3,3.14202156173997,4,4,4,4,"YES"
2,1,3,2.38154107704759,1,1,1,1,1,1,1,1,5.61845892295241,6,5,2,2,2,1.61845892295241,2,2,2,1.38154107704759,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1.61845892295241,1,1,1.61845892295241,1,1,1,1,1,1,1,1,1,1,1,1.61845892295241,1.61845892295241,1,1.38154107704759,1,2.61845892295241,2,2,3,1.61845892295241,1,1.61845892295241,1.61845892295241,3.38154107704759,1.61845892295241,1.61845892295241,1,3.38154107704759,1,1,3.38154107704759,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3,3,4,4,4,4,"YES"
2,1,4.45021239994094,4,2,2,1,1,1,1,1.27489380002953,2,5,5.72510619997047,3.27489380002953,2,1.72510619997047,1.72510619997047,1.27489380002953,2,2,2,1.72510619997047,2,1.72510619997047,2,1.72510619997047,2,1,1,1,1.72510619997047,2,1,1,1,1.27489380002953,2,2,1,1,1,1,1,2.45021239994094,2.45021239994094,1,1,1.72510619997047,2,2,1.72510619997047,2,1.72510619997047,1.72510619997047,2,1.72510619997047,1,3,2.27489380002953,1.72510619997047,2.27489380002953,3,3.72510619997047,2.27489380002953,1.72510619997047,2.54978760005906,1,1,3.72510619997047,3.17531859991141,1,3.72510619997047,1,1.72510619997047,1,3.27489380002953,1.72510619997047,3,1,1.72510619997047,4,4,3.27489380002953,4,4,4,4,4,4,4,4,4,"YES"
2,1,3.33935725456104,4,2,2,1,1,1,1,1.83032137271948,2,5,5.16967862728052,3.83032137271948,2,1.16967862728052,1.16967862728052,1.83032137271948,2,2,2,1.16967862728052,2,1.16967862728052,2,1.16967862728052,2,1,1,1,1.16967862728052,2,1,1,1,1.83032137271948,2,2,1,1,1,1,1,1.33935725456104,1.33935725456104,1,1,1.16967862728052,2,2,1.16967862728052,2,1.16967862728052,1.16967862728052,2,1.16967862728052,1,3,2.83032137271948,1.16967862728052,2.83032137271948,3,3.16967862728052,2.83032137271948,1.16967862728052,3.66064274543896,1,1,3.16967862728052,1.50903588184156,1,3.16967862728052,1,1.16967862728052,1,3.83032137271948,1.16967862728052,3,1,1.16967862728052,4,4,3.83032137271948,4,4,4,4,4,4,4,4,4,"YES"
1,1,4,2.34887977992184,1.34887977992184,1.65112022007816,1,1,1,1,1,1.34887977992184,3.95336066023447,7.04663933976553,5.65112022007816,2,2,2,2,2,2,2,2,2,1.65112022007816,2,1.34887977992184,2,1.34887977992184,1.34887977992184,1.34887977992184,1.65112022007816,2,1,1,1,1.34887977992184,1.34887977992184,2.65112022007816,2,1,1,1,1,2,1,1,1,1,1.34887977992184,1,1,1,1,1,2,1,3.65112022007816,2.65112022007816,2,4,1.65112022007816,1.34887977992184,1,2.34887977992184,4,3,1.34887977992184,1,2.34887977992184,1,1,4,1,2.65112022007816,2,1,1.34887977992184,1,1,1,1,1,1.34887977992184,2,4,4,4,4,4,4,4,4,"YES"
1.11923210439272,1,3.88076789560728,3.23846420878544,1.88076789560728,1.11923210439272,1,1,1,1,1.11923210439272,2,2.35769631317817,9,4.88076789560728,2,2,2,2,2,2,2,1.88076789560728,2,1.11923210439272,1.88076789560728,2,1.88076789560728,2,2,1.88076789560728,1.11923210439272,1.88076789560728,1,1.11923210439272,1,1.88076789560728,1.88076789560728,1.88076789560728,2,1,1.11923210439272,1,1,1.88076789560728,1,1,1,1.11923210439272,1.88076789560728,1.11923210439272,1.11923210439272,1.11923210439272,1,1,2,1,3,2.11923210439272,2,3.88076789560728,1,1.88076789560728,1.11923210439272,2.88076789560728,3.88076789560728,2.88076789560728,2,1.11923210439272,3,1,1.11923210439272,4,1,2,2,1.11923210439272,2,1.11923210439272,1,1,1,1,2,2,4,4,4,4,4,4,4,4,"YES"
1,1,3.89455888792872,2.21088222414255,1,2,1,1.89455888792872,1.89455888792872,1.89455888792872,1.89455888792872,1.89455888792872,1.21088222414255,8.68367666378617,5.78911777585745,2,2,1.10544111207128,1.10544111207128,2,2,1.89455888792872,2,2,2,2,1.89455888792872,2,1,1,1,1,1.10544111207128,1,1.89455888792872,1.89455888792872,2.10544111207128,2,1,1.89455888792872,1.89455888792872,1,1,1,1.89455888792872,2,1.89455888792872,1.89455888792872,1.89455888792872,1.10544111207128,1,1,1.89455888792872,1,1,2,1,1,2.10544111207128,2.10544111207128,1.21088222414255,2,2.89455888792872,3.89455888792872,4,2,3.89455888792872,1.10544111207128,1,2,1.89455888792872,1.89455888792872,2.10544111207128,1,1,1,1.10544111207128,1,1,1,1.10544111207128,1,1,1,2,3,3.89455888792872,3.89455888792872,4,3.10544111207128,3.89455888792872,3.89455888792872,4,"YES"
1.96517238416709,1.96517238416709,3.03482761583291,2.96517238416709,1,2,1,1.03482761583291,1.03482761583291,1.03482761583291,1.03482761583291,2,2.93034476833418,9,5.03482761583291,2,2,1.96517238416709,1,2,2,2,2,2,2,2,2,2,1.96517238416709,1.96517238416709,1,1.96517238416709,1.96517238416709,1,1.03482761583291,1.03482761583291,1.03482761583291,2,1,1.03482761583291,1.03482761583291,1,1,1,1.03482761583291,1.03482761583291,1.03482761583291,1.03482761583291,1.03482761583291,1,1,1,1.03482761583291,1,1,2,1,1.96517238416709,2,2,2.93034476833418,2,2.03482761583291,2.06965523166582,3.03482761583291,2.96517238416709,2.06965523166582,1.96517238416709,1.96517238416709,2.96517238416709,1.03482761583291,1.03482761583291,2.96517238416709,1,1.96517238416709,1.96517238416709,1.96517238416709,1.96517238416709,1,1,1,1,1,1,1.03482761583291,3.96517238416709,4,4,4,3.96517238416709,4,4,4,"YES"
1,1,4.18235403322615,4,1.18235403322615,2,1,1.18235403322615,1,1,1,1.18235403322615,5.18235403322615,6,4,2,2,2,1.18235403322615,2,2,2,1.81764596677385,2,2,1.81764596677385,2,2,1,1,1,2,1.18235403322615,2,1,2.18235403322615,2.81764596677385,3.18235403322615,3.18235403322615,2.63529193354771,1.81764596677385,2,1.18235403322615,2.18235403322615,2.18235403322615,3.18235403322615,1.81764596677385,2.18235403322615,1.81764596677385,1,1.81764596677385,1.81764596677385,2,1,1,1.81764596677385,1.18235403322615,2,3.18235403322615,2.81764596677385,2.81764596677385,3,2,4,4,2,3.63529193354771,2,1,2.81764596677385,1,1,3.18235403322615,1,1,1.18235403322615,2,1.81764596677385,1,1.18235403322615,1.81764596677385,1,2.18235403322615,1.54706209967844,3.18235403322615,4,4,4,4,4,4,4,4,"YES"
1,1,4.88573847012594,4.05713076493703,1.94286923506297,2,1,1.94286923506297,1,1,1,1.94286923506297,6.05713076493703,6.05713076493703,4.11426152987406,2,2,2,1.94286923506297,2,2,2,1,2,1.94286923506297,1.05713076493703,2,2,1,1,1,2,1.94286923506297,2.05713076493703,1,3,2.05713076493703,3.94286923506297,3.88573847012594,1,1,2,2,2.94286923506297,3,3.94286923506297,1.05713076493703,3.05713076493703,1,1,1.05713076493703,1,2,1,1,1.05713076493703,1.94286923506297,2,3.94286923506297,2.05713076493703,2,2.94286923506297,2,3.94286923506297,3.94286923506297,2,2.05713076493703,2,1.05713076493703,2.05713076493703,1.05713076493703,1.05713076493703,3.94286923506297,1.05713076493703,1.05713076493703,2,2,1.05713076493703,1.05713076493703,1.94286923506297,1,1.05713076493703,2.88573847012594,3.88573847012594,3.94286923506297,3.94286923506297,4,3.94286923506297,4,4,3.94286923506297,4,4,"YES"
1.97682298370637,1.97682298370637,2.02317701629363,3.04635403258726,1,1.97682298370637,1.97682298370637,1,1.02317701629363,1.02317701629363,1,2,2,2.02317701629363,5,1.97682298370637,2,2,1.02317701629363,2,2,2,1.97682298370637,2,2,1.97682298370637,2,2,2,1.97682298370637,1.97682298370637,2,2,1,1,1,2,2,1.02317701629363,1,1,1,1,1,1,1,1,1,1.97682298370637,1.97682298370637,1.97682298370637,1.02317701629363,1.97682298370637,1.97682298370637,1.97682298370637,1.97682298370637,1.97682298370637,2,2.97682298370637,1.97682298370637,3.97682298370637,1,1,1,1,3.02317701629363,1,1,1,3.02317701629363,1,1,3.02317701629363,1,2.97682298370637,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,"YES"
1.44782584696077,2.55217415303923,2.55217415303923,3.55217415303923,1,1.44782584696077,1.44782584696077,1,1,1,1.55217415303923,2,2.55217415303923,2.55217415303923,5.55217415303923,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1.44782584696077,1,1,1,1.44782584696077,2,1,1,1,1,1,1,1,1,1,1,1.44782584696077,1.44782584696077,1.44782584696077,1,1.44782584696077,1.44782584696077,1.44782584696077,2,1.44782584696077,2.55217415303923,2.44782584696077,1.44782584696077,3.44782584696077,1.55217415303923,1,1,2.10434830607846,3,2.10434830607846,1,1,3,1,1,3,1,2.44782584696077,1.55217415303923,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,"YES"
1.41392907919362,1,3,4,1,1.58607092080638,1,2,1,1.41392907919362,1,2,2.58607092080638,2.58607092080638,4.41392907919362,1,2,2,2,1.58607092080638,2,2,1,1,1.58607092080638,2,2,2,1,1,1,2,2,1,1,1.41392907919362,1,1,1.82785815838724,1.41392907919362,1,1,1,1,1,1,1,1,1.58607092080638,1.41392907919362,1.41392907919362,1.58607092080638,1.58607092080638,2,1,1.41392907919362,1,2.41392907919362,2,2.41392907919362,3,1.58607092080638,1,1,1,3.58607092080638,2.58607092080638,1.58607092080638,1,3.41392907919362,1,1,4,1,1,1,1.58607092080638,1.58607092080638,2.17214184161276,1,1,1.58607092080638,1,2.41392907919362,2.41392907919362,4,3.41392907919362,3.41392907919362,4,4,4,4,3.41392907919362,"YES"
2,1,3,4,1,1,1,2,1,1.13671255204827,1,1.13671255204827,2,2,5,1.86328744795173,2,2,2,1,2,2,1,1.86328744795173,1.86328744795173,2,2,2,1,1,1,2,2,1,1,1.13671255204827,1,1.86328744795173,1.27342510409653,1.13671255204827,1,1,1,1,1,1.86328744795173,1,1,1.86328744795173,2,1.13671255204827,1,1,1.13671255204827,1,2,1,3,2,1.27342510409653,3.86328744795173,1.86328744795173,1,1,1,3.86328744795173,2,1,1,4,1,1,4,1,1,1,1.86328744795173,1,2.72657489590347,1,1.86328744795173,1.86328744795173,1.86328744795173,1.27342510409653,3.86328744795173,4,4,4,4,4,4,4,4,"YES"
